Key,Path,OriginalWeapon,DisableUnlockByPick,ShowNum,Price,DropAdd,SupportItems,DecidedByWeaponConfig,Materials,FusionList,FusionRangeList,TalentList
weapon_371,RGPrefab/Weapon/weapon_371.prefab,,False,True,200,,"[]",False,"[{""item"":""material_cell"",""num"":8},{""item"":""material_magic_red"",""num"":2},{""item"":""material_magic_orange"",""num"":1},{""item"":""material_iron"",""num"":8}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true}]"
weapon_372,RGPrefab/Weapon/weapon_372.prefab,,False,True,200,,"[]",False,"[{""item"":""material_cell"",""num"":8},{""item"":""material_magic_red"",""num"":2},{""item"":""material_magic_orange"",""num"":1},{""item"":""material_iron"",""num"":8}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_373,RGPrefab/Weapon/weapon_373.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":16}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_374,RGPrefab/Weapon/weapon_374.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":10},{""item"":""material_magic_green"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_375,RGPrefab/Weapon/weapon_375.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":4},{""item"":""material_iron"",""num"":8},{""item"":""material_magic_cyan"",""num"":1}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_376,RGPrefab/Weapon/weapon_376.prefab,,False,True,0,,"[]",False,"[{""item"":""material_wood"",""num"":4},{""item"":""material_iron"",""num"":16}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_377,RGPrefab/Weapon/weapon_377.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":12},{""item"":""material_gear"",""num"":12},{""item"":""material_magic_green"",""num"":2}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true}]"
weapon_378,RGPrefab/Weapon/weapon_378.prefab,,False,True,100,,"[{""equipment"":""wi8_effecientreactor""},{""equipment"":""wi8_effecientreactor_2""},{""equipment"":""wi8_effecientreactor_3""},{""equipment"":""wi7_telescopic""},{""equipment"":""wi7_telescopic2""}]",False,"[{""item"":""material_iron"",""num"":6},{""item"":""material_gear"",""num"":10},{""item"":""material_magic_cyan"",""num"":2}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-15""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true}]"
weapon_379,RGPrefab/Weapon/weapon_379.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":12},{""item"":""material_gear"",""num"":12},{""item"":""material_magic_blue"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_380,RGPrefab/Weapon/weapon_380.prefab,,False,True,50,,"[]",False,"[{""item"":""material_iron"",""num"":6}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_381,RGPrefab/Weapon/weapon_381.prefab,,False,True,50,,"[{""equipment"":""wi29_binary_jellyfish""}]",False,"[{""item"":""material_iron"",""num"":6}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_382,RGPrefab/Weapon/weapon_382.prefab,,False,True,200,,"[]",False,"[{""item"":""material_iron"",""num"":7},{""item"":""material_gear"",""num"":7},{""item"":""material_battery"",""num"":4},{""item"":""material_magic_purple"",""num"":3}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-12""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""ElementalStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_383,RGPrefab/Weapon/weapon_383.prefab,,False,True,50,,"[]",False,"[{""item"":""material_wood"",""num"":3}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_384,RGPrefab/Weapon/weapon_384.prefab,,False,True,200,,"[]",False,"[{""item"":""material_cell"",""num"":7},{""item"":""material_gear"",""num"":7},{""item"":""material_magic_purple"",""num"":4}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_385,RGPrefab/Weapon/weapon_385.prefab,,True,True,200,,"[]",False,"[{""item"":""material_iron"",""num"":7},{""item"":""material_gear"",""num"":7},{""item"":""material_magic_purple"",""num"":4}]","[]","[]","[{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_386,RGPrefab/Weapon/weapon_386.prefab,,True,True,50,,"[]",False,"[{""item"":""material_wood"",""num"":3}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_387,RGPrefab/Weapon/weapon_387.prefab,,True,True,100,,"[{""equipment"":""wi29_binary_jellyfish""}]",False,"[{""item"":""material_wood"",""num"":10},{""item"":""material_magic_green"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_388,RGPrefab/Weapon/weapon_388.prefab,,False,True,200,,"[]",False,"[{""item"":""material_cell"",""num"":7},{""item"":""material_gear"",""num"":7},{""item"":""material_magic_purple"",""num"":4}]","[]","[]","[{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_389,RGPrefab/Weapon/weapon_389.prefab,,False,True,200,,"[]",False,"[{""item"":""material_cell"",""num"":7},{""item"":""material_gear"",""num"":7},{""item"":""material_magic_purple"",""num"":4}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.3""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""SkillCd"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterSpeedAtk"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_392,RGPrefab/Weapon/weapon_392.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":1},{""item"":""material_iron"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_393,RGPrefab/Weapon/weapon_393.prefab,,True,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":10},{""item"":""material_magic_green"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_394,RGPrefab/Weapon/weapon_394.prefab,,True,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":1},{""item"":""material_iron"",""num"":2}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_395,RGPrefab/Weapon/weapon_395.prefab,,True,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":2},{""item"":""material_iron"",""num"":1}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""ElementalStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_396,RGPrefab/Weapon/weapon_396.prefab,,True,True,100,,"[]",False,"[{""item"":""material_gear"",""num"":1},{""item"":""material_cell"",""num"":2}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_397,RGPrefab/Weapon/weapon_397.prefab,,True,True,100,,"[]",False,"[{""item"":""material_magic_green"",""num"":1},{""item"":""material_magic_red"",""num"":1},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true}]"
weapon_398,RGPrefab/Weapon/weapon_398.prefab,,True,True,150,,"[]",False,"[{""item"":""material_iron"",""num"":5},{""item"":""material_magic_orange"",""num"":1},{""item"":""material_magic_red"",""num"":1}]","[]","[]","[{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_399,RGPrefab/Weapon/weapon_399.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":10},{""item"":""material_magic_green"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_400,RGPrefab/Weapon/weapon_400.prefab,,False,True,200,,"[]",False,"[{""item"":""material_iron"",""num"":8},{""item"":""material_battery"",""num"":8},{""item"":""material_magic_black"",""num"":3}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""0""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""0""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_401,RGPrefab/Weapon/weapon_401.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":3},{""item"":""material_gear"",""num"":3},{""item"":""material_battery"",""num"":2},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_402,RGPrefab/Weapon/weapon_402.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":3},{""item"":""material_gear"",""num"":3},{""item"":""material_battery"",""num"":2},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_403,RGPrefab/Weapon/weapon_403.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":3},{""item"":""material_gear"",""num"":3},{""item"":""material_battery"",""num"":2},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[]"
weapon_404,RGPrefab/Weapon/weapon_404.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":2},{""item"":""material_wood"",""num"":2},{""item"":""material_battery"",""num"":4},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_405,RGPrefab/Weapon/weapon_405.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":3},{""item"":""material_gear"",""num"":3},{""item"":""material_battery"",""num"":2},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_406,RGPrefab/Weapon/weapon_406.prefab,,False,True,100,,"[]",False,"[{""item"":""material_gear"",""num"":3},{""item"":""material_battery"",""num"":5},{""item"":""material_magic_cyan"",""num"":1},{""item"":""material_magic_orange"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true}]"
weapon_407,RGPrefab/Weapon/weapon_407.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":1},{""item"":""material_wood"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_408,RGPrefab/Weapon/weapon_408.prefab,,False,True,100,,"[]",False,"[{""item"":""material_cell"",""num"":3},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_409,RGPrefab/Weapon/weapon_409.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":12},{""item"":""material_gear"",""num"":12},{""item"":""material_magic_orange"",""num"":2}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true}]"
